batch:41,kl:0.02343,lr_multiplier:0.667,loss:4.608245849609375,entropy:4.0786452293396,explained_var_old:0.360,explained_var_new:0.438
batch:42,kl:0.01711,lr_multiplier:0.667,loss:4.59016752243042,entropy:4.1223883628845215,explained_var_old:0.393,explained_var_new:0.474
batch:43,kl:0.01758,lr_multiplier:0.667,loss:4.617007732391357,entropy:4.106654167175293,explained_var_old:0.343,explained_var_new:0.478
batch:44,kl:0.02221,lr_multiplier:0.667,loss:4.560118198394775,entropy:4.07893180847168,explained_var_old:0.388,explained_var_new:0.497
batch:45,kl:0.02904,lr_multiplier:0.667,loss:4.562977313995361,entropy:4.037085056304932,explained_var_old:0.331,explained_var_new:0.444
batch:46,kl:0.02622,lr_multiplier:0.667,loss:4.536930561065674,entropy:4.086849212646484,explained_var_old:0.414,explained_var_new:0.516
batch:47,kl:0.03668,lr_multiplier:0.667,loss:4.537614345550537,entropy:3.9809436798095703,explained_var_old:0.342,explained_var_new:0.452
batch:48,kl:0.02779,lr_multiplier:0.667,loss:4.502749919891357,entropy:4.092650413513184,explained_var_old:0.382,explained_var_new:0.525
batch:49,kl:0.02352,lr_multiplier:0.667,loss:4.503046989440918,entropy:3.9913055896759033,explained_var_old:0.387,explained_var_new:0.499
batch:50,kl:0.01808,lr_multiplier:0.667,loss:4.544949531555176,entropy:4.1061601638793945,explained_var_old:0.396,explained_var_new:0.520
batch:51,kl:0.02618,lr_multiplier:0.667,loss:4.46945333480835,entropy:3.9852075576782227,explained_var_old:0.401,explained_var_new:0.514
batch:52,kl:0.03635,lr_multiplier:0.667,loss:4.450150012969971,entropy:3.984253406524658,explained_var_old:0.378,explained_var_new:0.497
batch:53,kl:0.02910,lr_multiplier:0.667,loss:4.516650199890137,entropy:4.038592338562012,explained_var_old:0.355,explained_var_new:0.493
batch:54,kl:0.02284,lr_multiplier:0.667,loss:4.435953140258789,entropy:3.9855315685272217,explained_var_old:0.428,explained_var_new:0.544
batch:55,kl:0.02028,lr_multiplier:0.667,loss:4.459212303161621,entropy:4.014497756958008,explained_var_old:0.389,explained_var_new:0.534
batch:56,kl:0.03394,lr_multiplier:0.667,loss:4.464232921600342,entropy:3.997619152069092,explained_var_old:0.391,explained_var_new:0.508
batch:57,kl:0.02664,lr_multiplier:0.667,loss:4.631882190704346,entropy:4.111109256744385,explained_var_old:0.328,explained_var_new:0.448
batch:58,kl:0.01998,lr_multiplier:0.667,loss:4.552116870880127,entropy:4.038804531097412,explained_var_old:0.351,explained_var_new:0.482
batch:59,kl:0.01697,lr_multiplier:0.667,loss:4.528192043304443,entropy:4.011956214904785,explained_var_old:0.330,explained_var_new:0.461
batch:60,kl:0.02710,lr_multiplier:0.667,loss:4.5864105224609375,entropy:4.013055801391602,explained_var_old:0.262,explained_var_new:0.395
batch:61,kl:0.03509,lr_multiplier:0.667,loss:4.506476879119873,entropy:4.02819299697876,explained_var_old:0.379,explained_var_new:0.477
batch:62,kl:0.03524,lr_multiplier:0.667,loss:4.571401119232178,entropy:3.978809118270874,explained_var_old:0.268,explained_var_new:0.411
batch:63,kl:0.03017,lr_multiplier:0.667,loss:4.521611213684082,entropy:4.020589828491211,explained_var_old:0.317,explained_var_new:0.417
batch:64,kl:0.01826,lr_multiplier:0.667,loss:4.521543979644775,entropy:4.022825717926025,explained_var_old:0.390,explained_var_new:0.496
batch:65,kl:0.03036,lr_multiplier:0.667,loss:4.462653636932373,entropy:3.9428415298461914,explained_var_old:0.431,explained_var_new:0.517
batch:66,kl:0.02559,lr_multiplier:0.667,loss:4.474292755126953,entropy:4.049395561218262,explained_var_old:0.401,explained_var_new:0.527
batch:67,kl:0.02632,lr_multiplier:0.667,loss:4.455104351043701,entropy:3.9435555934906006,explained_var_old:0.405,explained_var_new:0.514
batch:68,kl:0.03267,lr_multiplier:0.667,loss:4.502869129180908,entropy:4.010069370269775,explained_var_old:0.392,explained_var_new:0.494
batch:69,kl:0.02679,lr_multiplier:0.667,loss:4.413839340209961,entropy:3.9539713859558105,explained_var_old:0.425,explained_var_new:0.525
batch:70,kl:0.02389,lr_multiplier:0.667,loss:4.355283260345459,entropy:3.951023578643799,explained_var_old:0.459,explained_var_new:0.564
batch:71,kl:0.03065,lr_multiplier:0.667,loss:4.34854793548584,entropy:3.9428281784057617,explained_var_old:0.459,explained_var_new:0.579
batch:72,kl:0.02955,lr_multiplier:0.667,loss:4.350549697875977,entropy:3.9395439624786377,explained_var_old:0.430,explained_var_new:0.566
batch:73,kl:0.02831,lr_multiplier:0.667,loss:4.3452911376953125,entropy:3.909942388534546,explained_var_old:0.466,explained_var_new:0.575
batch:74,kl:0.03602,lr_multiplier:0.667,loss:4.2726335525512695,entropy:3.9588046073913574,explained_var_old:0.571,explained_var_new:0.650
batch:75,kl:0.03823,lr_multiplier:0.667,loss:4.359280109405518,entropy:3.938283681869507,explained_var_old:0.460,explained_var_new:0.575
batch:76,kl:0.03116,lr_multiplier:0.667,loss:4.335742950439453,entropy:3.977586269378662,explained_var_old:0.499,explained_var_new:0.617
batch:77,kl:0.04445,lr_multiplier:0.444,loss:4.337739944458008,entropy:3.882761240005493,explained_var_old:0.411,explained_var_new:0.567
batch:78,kl:0.02640,lr_multiplier:0.444,loss:4.329726696014404,entropy:3.9449734687805176,explained_var_old:0.472,explained_var_new:0.568
batch:79,kl:0.02720,lr_multiplier:0.444,loss:4.325625419616699,entropy:3.8405256271362305,explained_var_old:0.465,explained_var_new:0.557
batch:80,kl:0.04200,lr_multiplier:0.296,loss:4.360396385192871,entropy:3.976508855819702,explained_var_old:0.427,explained_var_new:0.528
batch:81,kl:0.02836,lr_multiplier:0.296,loss:4.386157989501953,entropy:3.8519721031188965,explained_var_old:0.441,explained_var_new:0.511
batch:82,kl:0.03208,lr_multiplier:0.296,loss:4.456991195678711,entropy:3.9321484565734863,explained_var_old:0.308,explained_var_new:0.409
batch:83,kl:0.01070,lr_multiplier:0.296,loss:4.421638488769531,entropy:3.931248664855957,explained_var_old:0.398,explained_var_new:0.488
batch:84,kl:0.01842,lr_multiplier:0.296,loss:4.3884806632995605,entropy:3.873904228210449,explained_var_old:0.427,explained_var_new:0.497
batch:85,kl:0.00953,lr_multiplier:0.444,loss:4.371890068054199,entropy:3.8760576248168945,explained_var_old:0.449,explained_var_new:0.516
batch:86,kl:0.01553,lr_multiplier:0.444,loss:4.345530033111572,entropy:3.9001638889312744,explained_var_old:0.445,explained_var_new:0.543
batch:87,kl:0.01560,lr_multiplier:0.444,loss:4.339820861816406,entropy:3.879934072494507,explained_var_old:0.445,explained_var_new:0.560
batch:88,kl:0.01688,lr_multiplier:0.444,loss:4.432550430297852,entropy:3.905954360961914,explained_var_old:0.383,explained_var_new:0.482
batch:89,kl:0.01655,lr_multiplier:0.444,loss:4.341983318328857,entropy:3.842036485671997,explained_var_old:0.372,explained_var_new:0.487
batch:90,kl:0.02279,lr_multiplier:0.444,loss:4.350475788116455,entropy:3.875960350036621,explained_var_old:0.404,explained_var_new:0.519
batch:91,kl:0.02148,lr_multiplier:0.444,loss:4.314449310302734,entropy:3.852112293243408,explained_var_old:0.414,explained_var_new:0.531
batch:92,kl:0.02221,lr_multiplier:0.444,loss:4.303774833679199,entropy:3.868946075439453,explained_var_old:0.440,explained_var_new:0.566
batch:93,kl:0.01858,lr_multiplier:0.444,loss:4.260666847229004,entropy:3.8443799018859863,explained_var_old:0.438,explained_var_new:0.574
batch:94,kl:0.02243,lr_multiplier:0.444,loss:4.309088230133057,entropy:3.8359322547912598,explained_var_old:0.411,explained_var_new:0.529
batch:95,kl:0.02159,lr_multiplier:0.444,loss:4.281280517578125,entropy:3.8295023441314697,explained_var_old:0.421,explained_var_new:0.526
batch:96,kl:0.02783,lr_multiplier:0.444,loss:4.313483238220215,entropy:3.771078109741211,explained_var_old:0.418,explained_var_new:0.532
batch:97,kl:0.02012,lr_multiplier:0.444,loss:4.246418476104736,entropy:3.850515127182007,explained_var_old:0.398,explained_var_new:0.547
batch:98,kl:0.02184,lr_multiplier:0.444,loss:4.307294845581055,entropy:3.778127431869507,explained_var_old:0.415,explained_var_new:0.509
batch:99,kl:0.02572,lr_multiplier:0.444,loss:4.221907138824463,entropy:3.789158821105957,explained_var_old:0.423,explained_var_new:0.565
batch:100,kl:0.01204,lr_multiplier:0.444,loss:4.2942328453063965,entropy:3.816500186920166,explained_var_old:0.426,explained_var_new:0.533
batch:101,kl:0.01476,lr_multiplier:0.444,loss:4.220654010772705,entropy:3.82289981842041,explained_var_old:0.495,explained_var_new:0.603
batch:102,kl:0.02250,lr_multiplier:0.444,loss:4.27043342590332,entropy:3.7879714965820312,explained_var_old:0.427,explained_var_new:0.539
batch:103,kl:0.02153,lr_multiplier:0.444,loss:4.326797008514404,entropy:3.8736984729766846,explained_var_old:0.437,explained_var_new:0.535
batch:104,kl:0.03240,lr_multiplier:0.444,loss:4.223326206207275,entropy:3.7697763442993164,explained_var_old:0.488,explained_var_new:0.571
batch:105,kl:0.03054,lr_multiplier:0.444,loss:4.237018585205078,entropy:3.83496356010437,explained_var_old:0.432,explained_var_new:0.552
batch:106,kl:0.03707,lr_multiplier:0.444,loss:4.24483060836792,entropy:3.687045097351074,explained_var_old:0.395,explained_var_new:0.504
batch:107,kl:0.02684,lr_multiplier:0.444,loss:4.223071098327637,entropy:3.810974597930908,explained_var_old:0.441,explained_var_new:0.557
batch:108,kl:0.02919,lr_multiplier:0.444,loss:4.164165019989014,entropy:3.6614255905151367,explained_var_old:0.429,explained_var_new:0.546
batch:109,kl:0.03327,lr_multiplier:0.444,loss:4.178683757781982,entropy:3.757749557495117,explained_var_old:0.444,explained_var_new:0.562
batch:110,kl:0.02391,lr_multiplier:0.444,loss:4.239864826202393,entropy:3.780721426010132,explained_var_old:0.428,explained_var_new:0.534
batch:111,kl:0.02391,lr_multiplier:0.444,loss:4.204134941101074,entropy:3.7172393798828125,explained_var_old:0.429,explained_var_new:0.549
batch:112,kl:0.03210,lr_multiplier:0.444,loss:4.220170497894287,entropy:3.778120279312134,explained_var_old:0.412,explained_var_new:0.533
batch:113,kl:0.02393,lr_multiplier:0.444,loss:4.280289649963379,entropy:3.7506322860717773,explained_var_old:0.384,explained_var_new:0.487
batch:114,kl:0.01772,lr_multiplier:0.444,loss:4.313601016998291,entropy:3.8348121643066406,explained_var_old:0.405,explained_var_new:0.526
batch:115,kl:0.02788,lr_multiplier:0.444,loss:4.193329811096191,entropy:3.700861930847168,explained_var_old:0.420,explained_var_new:0.540
batch:116,kl:0.03197,lr_multiplier:0.444,loss:4.254260540008545,entropy:3.796503782272339,explained_var_old:0.416,explained_var_new:0.516
batch:117,kl:0.01860,lr_multiplier:0.444,loss:4.28931999206543,entropy:3.7896761894226074,explained_var_old:0.424,explained_var_new:0.516
batch:118,kl:0.03281,lr_multiplier:0.444,loss:4.2038397789001465,entropy:3.763491153717041,explained_var_old:0.450,explained_var_new:0.556
batch:119,kl:0.03091,lr_multiplier:0.444,loss:4.260920524597168,entropy:3.743908643722534,explained_var_old:0.383,explained_var_new:0.497
batch:120,kl:0.02607,lr_multiplier:0.444,loss:4.218757152557373,entropy:3.74192476272583,explained_var_old:0.380,explained_var_new:0.513
batch:121,kl:0.03175,lr_multiplier:0.444,loss:4.203082084655762,entropy:3.74000883102417,explained_var_old:0.424,explained_var_new:0.536
batch:122,kl:0.03053,lr_multiplier:0.444,loss:4.207259178161621,entropy:3.7263379096984863,explained_var_old:0.417,explained_var_new:0.519
batch:123,kl:0.03370,lr_multiplier:0.444,loss:4.16964864730835,entropy:3.7661118507385254,explained_var_old:0.489,explained_var_new:0.582
batch:124,kl:0.02638,lr_multiplier:0.444,loss:4.243381977081299,entropy:3.7671077251434326,explained_var_old:0.393,explained_var_new:0.514
batch:125,kl:0.01898,lr_multiplier:0.444,loss:4.251820087432861,entropy:3.7308907508850098,explained_var_old:0.366,explained_var_new:0.510
batch:126,kl:0.03034,lr_multiplier:0.444,loss:4.287325859069824,entropy:3.7994744777679443,explained_var_old:0.401,explained_var_new:0.508
batch:127,kl:0.02107,lr_multiplier:0.444,loss:4.238094806671143,entropy:3.7276511192321777,explained_var_old:0.421,explained_var_new:0.525
batch:128,kl:0.02983,lr_multiplier:0.444,loss:4.233716011047363,entropy:3.781304359436035,explained_var_old:0.465,explained_var_new:0.560
batch:129,kl:0.04020,lr_multiplier:0.296,loss:4.185756683349609,entropy:3.6902904510498047,explained_var_old:0.451,explained_var_new:0.537
